copyright	zengfr	site:http://github.com/zengfr/romhack
211C2C	enemy+2C	[008332, 00996E, 00ADA6, 02BE9E, 03E36E, 03EBC6, 03EBCE, 03F032, 03F048, 03F1A6, 03F1F6, 03FF7A, 03FFB2, 040088, 040274, 040ADA, 04515A, 0452DC, 0452F8, 04A59C, 04C69A, 04D858, 04E590, 055D82, 05F33A, 0660DC]	
211C2E	enemy+2E	[008332, 00996E, 00ADA6, 02BE9E, 03E36E, 03EBC6, 03F032, 03F048, 03F1A6, 03F1F6, 03FF7A, 03FFB2, 040088, 040274, 040ADA, 04515A, 0452DC, 0452F8, 04A59C, 04C69A, 04D858, 04E590, 055D82, 05F33A]	
211C30	enemy+30	[00996E, 00ADAE, 02BEA4, 02C13C, 02C1E2, 02C548, 03E36E, 03EF0C, 03EF24, 03FF72, 03FFAA, 043E14, 044480, 04463E, 044B6E, 044D0A, 045128, 045198, 045264, 0452D4, 0452EC, 045A32, 045A8E, 045AA4, 045AE4, 0460D8, 0462C6, 04A59C, 05F6EC]	
211C32	enemy+32	[00996E, 00ADAE, 02BEA4, 02C13C, 02C1E2, 02C548, 03E36E, 03EF0C, 03EF24, 03FF72, 03FFAA, 043E14, 044480, 04463E, 044B6E, 044D0A, 045128, 045198, 045264, 0452D4, 045A32, 045A8E, 045AA4, 045AE4, 0460D8, 0462C6, 04A59C, 05F6EC]	
211C34	enemy+34	[008336, 00996E, 00ADB6, 02BEAA, 03E36E, 03F036, 03F04C, 03F1AA, 03F1FC, 03FF7E, 03FFB6, 04008E, 040AC2, 045130, 045274, 04A59C, 04C6A0, 04E596, 05F340]	
211C36	enemy+36	[008336, 00996E, 00ADB6, 02BEAA, 03E36E, 03F036, 03F04C, 03F1AA, 03F1FC, 03FF7E, 03FFB6, 04008E, 040AC2, 045130, 045274, 04A59C, 04C6A0, 04E596, 05F340]	
211C38	enemy+38	[00996E, 00B5C8, 00B5FC, 03E36E, 03E5F6, 03EF00, 03EF14, 03EF1C, 03EFB4, 03F008, 03F044, 03F07A, 043BC6, 043FB2, 045136, 0452E2, 0462AE, 04A59C, 0666F2]	
211C3A	enemy+3A	[00996E, 00B5FC, 03E36E, 03EF1C, 043FB2, 04A59C, 0666F2]	
211C3C	enemy+3C	[00996E, 01DBAE, 01DD30, 01E732, 01E7C2, 01F306, 02BE6E, 02C1AA, 02C306, 02C5B6, 03E36E, 040CE0, 040E9E, 0417A4, 041CEA, 04205E, 0422CA, 04236E, 0424DA, 042732, 042D70, 043226, 043BB6, 043C12, 043D04, 043E08, 044346, 044370, 044436, 04446E, 044474, 0445F0, 044678, 0449CE, 044C2A, 044D2E, 0450FA, 045AB8, 04611C, 046126, 0462E2, 0462EC, 04A59C, 04AA80, 04AADA, 04AC98, 04AE24, 04CCDC, 04CD6E, 04DF7A, 0514FE, 051868, 0518E4, 055E96, 055FE0, 05616C, 05F5A2, 05FB54, 05FC66]	
211C3E	enemy+3E	[00996E, 00B306, 03E36E, 04527A, 04A59C]	
211C3F	enemy+3F	[0077CC, 018B22, 018E16, 018E20, 018E7E, 018E86, 018F86, 018F90, 018FEE, 018FF6, 02C118, 02C1CE, 02C358, 02C366, 03FFE2, 040150, 040962, 043B56, 043CFC, 04436C, 0445B0, 0449C2, 044A0E, 044B5E, 044D22, 0451F2, 04520A, 045A10, 045B6C, 04C5A0, 04D784, 04E4B6, 050D60, 055C8A, 05EFC4, 05F238, 05F242, 05F2B4]	
211C40	enemy+40	[00996E, 018E8A, 018FFA, 03E36E, 040158, 043B82, 043BF6, 043E6C, 0444FC, 045C5A, 04A59C, 05F264, 05F2E0, 05FC84]	
211C42	enemy+42	[00996E, 018E8A, 018FFA, 03E36E, 040158, 043B82, 043BF6, 043E6C, 0444FC, 045C5A, 04A59C, 05F264, 05F2E0, 05FC84]	
211C44	enemy+44	[00996E, 018E96, 019006, 03E36E, 044022, 04A59C, 0664FC]	
211C45	enemy+45	[018E32, 018FA2, 018FAC, 018FCC, 018FE2, 043B5E, 043C5C, 04448E, 0445D2, 05F24C, 05F254, 05F26A, 05F2D2, 05F2E4]	
211C46	enemy+46	[00996E, 018E96, 019006, 03E36E, 044400, 04A59C]	
211C47	enemy+47	[043EB4, 05F6C4]	
211C48	enemy+48	[00996E, 03E36E, 04A59C, 04AAA8, 04AAD0, 04AC14, 04AC88, 04CA42, 04CA4C, 04CA66, 04CA8C, 04DF80, 04E008, 05EFCE, 05F06A, 05F070, 05FB76]	
211C49	enemy+49	[05EFD4]	
211C4A	enemy+4A	[00996E, 00B5E2, 02BE48, 03E36E, 043ED6, 04A59C, 04C5AC, 04E4C2, 050D6C, 055C96, 05EFBE]	
211C4B	enemy+4B	[00AF52, 00B608, 02C33A, 02C534, 03FFFE, 044FEA, 04AC92]	
211C4C	enemy+4C	[00996E, 018B52, 018F12, 01FB44, 01FF16, 02893A, 028A7E, 02B62E, 02BF56, 02C238, 02C25C, 02C276, 02C516, 02C812, 03E36A, 03E66C, 03E72A, 03E7EA, 03E944, 03EB92, 03EE6A, 03FF16, 040162, 04085A, 040A4A, 040BE8, 040C54, 04213C, 043312, 0433EC, 043C28, 043C70, 043C9C, 043D5C, 043F5A, 04439A, 04441A, 0445A6, 044622, 0446AA, 0446DE, 04487A, 0448CC, 044916, 044B76, 044EE6, 04506E, 0450A6, 045296, 045BA2, 045C6C, 045D02, 045ED2, 0460E2, 046158, 046212, 04636E, 04A598, 05EFAC, 0662C2]	
211C4D	enemy+4D	[01FC70, 03EDAE]	
211C4E	enemy+4E	[00996E, 018E90, 019000, 03E36A, 043CEC, 043E2A, 043FBE, 044038, 04445A, 0444CE, 044614, 044654, 04A598, 05F25E, 066512]	
211C4F	enemy+4F	[0077D0, 018B22, 018F04, 018F0A, 018F24, 01910C, 02BED4, 02BFF2, 02BFF8, 02C014, 02C01A, 02C108, 02C10E, 02C1C4, 03E5C2, 03EAF4, 03EB0A, 03EB30, 03EB54, 040968, 040C40, 040DD6, 0422E6, 0423FC, 042750, 042772, 0427CE, 042EBA, 04333C, 043E62, 0444F8, 04468A, 0449F2, 044A78, 044C4A, 044FF6, 04514E, 045190, 0451BE, 0451EC, 0452CC, 045A16, 045ACA, 045B06, 045B1C, 045B72, 045EC8, 046138, 04617C, 0461CC, 0462FE, 046392, 04AA92, 04ACBC, 04AE36, 04CA3C, 04CAC2, 04CCD6, 04CD80, 04CE38, 04CE6A, 04DF92, 05187A, 0518F6, 055EA8, 055FF2, 05617E, 056222, 056246, 05EFCA, 05F2BA, 05F60E, 05F694, 05F750, 05F75E, 05F784]	
211C50	enemy+50	[00996E, 0190F0, 03E36A, 04A598]	
211C52	enemy+52	[000C2C, 00996E, 03E36A, 04A598, 05EFB2]	
211C53	enemy+53	[04C39C, 04C4E4, 04C536, 04C58E, 04D772, 04E4A4, 050D4E, 055BC0, 055C1C, 055C78, 055CF0]	
211C54	enemy+54	[00996E, 019104, 03E36A, 04A598]	
211C56	enemy+56	[00996E, 019120, 03E36A, 04A598]	
211C58	enemy+58	[00996E, 00B2FE, 03E36A, 04A598]	
211C59	enemy+59	[018B58, 018BD8, 018BEA]	
211C5A	enemy+5A	[00996E, 01FD08, 03E36A, 044050, 04A598]	
211C5C	enemy+5C	[00996E, 03E36A, 04A598]	
211C5E	enemy+5E	[00996E, 03E36A, 04A598]	
211C60	enemy+60	[000C00, 00996E, 03E298, 03E36A, 04A51C, 04A598, 05EF9C]	
211C62	enemy+62	[000C04, 0022C8, 00996E, 02C05A, 02C222, 02C232, 03E294, 03E36A, 044404, 0445BC, 044A2A, 045026, 045A4E, 045A5E, 04A518, 04A598, 05EFA2, 05F6B6]	
211C64	enemy+64	[00996E, 00B5B4, 02CA00, 03E36A, 04A598]	
211C66	enemy+66	[00996E, 03E36A, 04A598]	
211C68	enemy+68	[00996E, 03E36A, 03E410, 04A598]	
211C6A	enemy+6A	[00996E, 03E36A, 03E410, 04A598]	
211C6C	enemy+6C	[00996E, 00B11A, 01DAE8, 01DB4C, 01DBBE, 01F312, 01F372, 01F37E, 01F38A, 02BE78, 02C31C, 02C5BA, 03E366, 03EDC6, 03FDC4, 043BFA, 043BFE, 043C06, 043EBE, 043F2A, 0446EC, 04500C, 0451AC, 045A38, 045ACE, 04A594, 05EFA6]	
211C6E	enemy+6E	[00996E, 00B11A, 01DAE8, 01DB4C, 01DBBE, 01F312, 01F372, 01F37E, 01F38A, 02BE78, 02C31C, 02C5BA, 03E366, 03EDC6, 03FDC4, 043BFA, 043BFE, 043C06, 043EBE, 043F2A, 0446EC, 04500C, 0451AC, 045A38, 045ACE, 04A594, 05EFA6]	
211C70	enemy+70	[00996E, 02BE7C, 02C024, 02C06C, 02C14C, 02C1EC, 02C266, 02C286, 03E366, 04039A, 04A594]	
211C72	enemy+72	[00996E, 02BE7C, 02C024, 02C06C, 02C14C, 02C1EC, 02C266, 02C286, 03E366, 04039A, 04A594]	
211C74	enemy+74	[00996E, 02BEB0, 02BEDC, 02C00A, 02C08A, 02C160, 02C520, 03E366, 04501A, 045A46, 04A594]	
211C76	enemy+76	[00996E, 02BEB0, 02BEDC, 02C00A, 02C08A, 02C160, 02C520, 03E366, 04501A, 045A46, 04A594]	
211C78	enemy+78	[00996E, 02B63E, 02C140, 02C1E6, 03E366, 04042A, 04A594]	
211C7A	enemy+7A	[00996E, 03E366, 04A594]	
211C7C	enemy+7C	[00996E, 03E366, 04A594]	
211C7E	enemy+7E	[00996E, 00AD96, 00B4A0, 01FAF8, 01FE52, 01FE60, 01FE7C, 02C046, 02C20E, 03E366, 040206, 04021E, 040228, 040292, 0402AA, 0402B4, 040320, 040342, 04039E, 0403A6, 0403D8, 0403EC, 043E88, 044512, 044518, 044696, 0446A0, 0446A6, 04A594, 05FC80]	
211C7F	enemy+7F	[01A70E, 01B748, 01C988, 01DDB8, 01E7A0, 01E7DE, 01FE4A, 01FE66, 01FE74, 01FE82, 01FE90, 01FE9E, 02BDF6, 02BE74, 02C1B0, 02C1BC, 02C30C, 02C318, 02C52A, 02C530, 03EE2C, 03EF90, 03FDBA, 0403C6, 04096E, 043C66, 043EE6, 043F0C, 044376, 0449C8, 044A14, 044C50, 044FFC, 045006, 0451F8, 045210, 045A22, 045A2C, 045B22, 045B78, 045D68, 05F2C0, 05F69A]	
211C80	enemy+80	[00996E, 01E7B2, 02BE20, 02C254, 03E366, 03EE20, 03FDC8, 03FDEC, 04024E, 0402BE, 04034C, 0405A0, 0445C0, 04497C, 045A62, 04A594, 04C5B6, 04C65C, 04C674, 04D794, 04D81A, 04D832, 04E4CC, 04E552, 04E56A, 050D76, 055CA0, 055D44, 055D5C, 05F074, 05F594, 05F5F2, 05FB0C, 0662E8, 06642C, 066436, 066440]	
211C82	enemy+82	[00996E, 01E7B2, 02BE20, 02C254, 03E366, 03EE20, 03FDC8, 03FDEC, 04024E, 0402BE, 04034C, 0405A0, 0445C0, 04497C, 045A62, 04A594, 04C5B6, 04C65C, 04C674, 04D794, 04D81A, 04D832, 04E4CC, 04E552, 04E56A, 050D76, 055CA0, 055D44, 055D5C, 05F074, 05F594, 05F5F2, 05FB0C, 0662E8, 06642C, 066436, 066440]	
211C84	enemy+84	[00996E, 03E366, 04A594, 04AE1E, 04AE40, 04AE52, 05F2A0, 05F69E, 05F6C8, 05F6DA]	
211C86	enemy+86	[00996E, 03E366, 04A594, 04AE1E, 04AE40, 04AE52, 05F2A0, 05F69E, 05F6C8, 05F6DA]	
211C88	enemy+88	[00996E, 03E366, 03EDC2, 03EF08, 04A594]	
211C8A	enemy+8A	[00996E, 03E366, 03EDC2, 03EF08, 04A594]	
211C8C	enemy+8C	[00996E, 03E362, 040694, 04071C, 0407C2, 0408AE, 04A590, 04C396, 04C4DE, 04C530, 04C588, 04D76C, 04E49E, 050D48, 055BBA, 055C16, 055C72]	
211C8E	enemy+8E	[00996E, 03E362, 040694, 04071C, 0407C2, 0408AE, 04A590, 04C396, 04C4DE, 04C530, 04C588, 04D76C, 04E49E, 050D48, 055BBA, 055C16, 055C72]	
211C90	enemy+90	[00996E, 03E362, 03E67A, 03E7F8, 040832, 04A590]	
211C91	enemy+91	[03E738, 03E7FE, 040928]	
211C92	enemy+92	[00996E, 02C3A8, 02C3B2, 03E362, 03FD66, 03FD70, 03FE82, 03FE9A, 03FEC6, 04A590]	
211C93	enemy+93	[04013E, 040142, 0401F4]	
211C94	enemy+94	[00996E, 03E362, 0416CE, 04188E, 041A52, 041A7A, 041B4E, 041B76, 041C40, 042D18, 042EEA, 042F2A, 042F6C, 043016, 0430D6, 04319C, 0431D4, 045B9E, 045BDA, 045BE4, 045BF2, 04A590, 04CCEE, 04CD0A, 04CD98, 04CDF4, 04DFAA, 04DFD4, 051522, 051530, 05188C, 0518A8, 051908, 051924, 055EBA, 055ED0, 056004, 056020, 056196, 0561F2, 05EC76, 05EC7C]	
211C95	enemy+95	[04442E, 0445EC, 04498E, 044C24, 044C34, 044C64, 044D28, 044D38, 044D5A, 044E8A, 044F88, 044FA2, 045A74, 045A92, 045B7E, 045B88, 045B98, 045BCA, 045C52, 045DDC, 045E86, 045E90, 045E98, 045F0A, 045F4C]	
211C96	enemy+96	[00996E, 03E362, 045D8C, 046116, 0462DC, 0463BE, 04A590, 05F7B2, 05F7B8]	
211C97	enemy+97	[0448A2, 0448DA, 0449B2, 0451DC, 045B0C, 05F79C, 05F7A2, 05F7A8]	
211C98	enemy+98	[00996E, 03E362, 03FDCC, 03FDD6, 04A590, 04C5C8, 04C660, 04C66A, 04D7A6, 04D81E, 04D828, 04E4DE, 04E556, 04E560, 050D88, 055CB2, 055D48, 055D52, 05EC60, 05EC66, 05EC72]	
211C99	enemy+99	[03E952, 040D20, 040DAC, 040DE8, 040E12, 040EDE, 040FA0, 0417EC, 04186A, 041A2C, 041B28, 041C1A, 041D2A, 041D9C, 041DA6, 041E68, 041E88, 041EF2, 041F22, 041FB8, 042082, 0420E6, 0422F8, 042310, 0423CE, 04240C, 04242C, 042446, 042738, 04277E, 042786, 042D82, 042ECE, 042FF0, 0430B0, 043176, 043252, 04335A, 043448, 0434DA, 043582, 043B04, 05EC80, 05EC86]	
211C9A	enemy+9A	[00996E, 03E362, 03E958, 03EDD2, 042372, 04A590]	
211C9B	enemy+9B	[05F256, 05F6F6, 05FC2C, 05FC72, 05FCA2]	
211C9C	enemy+9C	[00996E, 03E362, 03EF82, 04007A, 04A590]	
211C9D	enemy+9D	[02C19E, 02C2FA, 02C53E, 03EFA0, 03F262, 03F2A4, 03F4A0, 03F4E2, 03F6D6, 03F70C, 03FA9C, 03FB40, 041C58, 041D76, 0666E4]	
211C9E	enemy+9E	[00996E, 02C2CA, 02C36E, 03E362, 03EF4A, 03F06E, 03FFEE, 03FFFA, 040EE4, 0416D8, 0417F2, 041810, 04181A, 041834, 041846, 0418BA, 041920, 041D30, 041D80, 041E04, 041E50, 042D22, 042D92, 043030, 043044, 043B88, 043C98, 043E68, 043EAC, 044972, 044A7E, 044E9C, 044F8E, 045154, 04A590, 05F036, 05F03C, 05F0A4, 05F2AE, 05FB82]	
211C9F	enemy+9F	[03FF8C, 043BDA, 043BE2, 04499E, 044B64, 045D86]	
211CA0	enemy+A0	[00996E, 01E6E4, 02BE36, 02BE3C, 02C22C, 03E362, 03EF5E, 03FDFC, 03FEA0, 03FF5E, 03FF86, 04027A, 0402EE, 0402F8, 040372, 040850, 040956, 04095C, 043B1A, 043B28, 043B4E, 043C0E, 043C24, 043C6C, 043C8C, 043CC8, 043CD2, 043CE8, 043E22, 044326, 04433E, 04444C, 0444C6, 0445B6, 044606, 04464C, 044A08, 044EA2, 044FF0, 045100, 0451E2, 045A58, 045B12, 045C4C, 045E6C, 04610A, 046110, 0462D0, 0462D6, 04A590, 04CD14, 04CD86, 04CE26, 056184, 056210]	
211CA1	enemy+A1	[02C3B8, 02C5B0, 03EBDA, 03EC14, 03EED8, 03EEEE, 03F052, 03FEB2, 03FED8, 03FEDE, 03FFD2, 03FFDC, 03FFF4, 040004, 04012C, 0406FC, 040CAA, 040E1C, 040FAA, 041746, 041796, 0418E0, 041A36, 041ABC, 041BC8, 041C24, 041CA4, 041D60, 041D6C, 041DB2, 041E72, 041F48, 041F54, 041FC2, 041FCA, 042130, 042308, 04234C, 042402, 042778, 04279C, 0427DE, 042D62, 042D88, 042DB6, 042E0E, 042E56, 042EE0, 042EF4, 042F18, 042FFA, 04322C, 043352, 043364, 043B0E, 044898, 044958, 044994, 0449AA, 0449BC, 044A8A, 044C5C, 04628E, 04AA9E, 04AAEA, 04AB74, 04AC0A, 04C5A6, 04CA9C, 04CB0C, 04CD3C, 04CE4A, 04D78A, 04DFB0, 04E00E, 04E28E, 04E4BC, 050D66, 051840, 055C90, 055F24, 05604C, 0660D4, 0660E8, 06610C, 066112, 0666BA, 0666CC]	
211CA2	enemy+A2	[00996E, 02BE2A, 02BE30, 03E362, 03E5CC, 03EF54, 03EF68, 03EF72, 03EF78, 03EFD0, 03EFEA, 03EFF0, 03F002, 03F03E, 03F062, 03F12C, 03F144, 03F16C, 03F1C6, 03F292, 03F29C, 03F32C, 03FCA0, 03FEA6, 03FFBE, 040136, 040974, 040D84, 040F92, 04193E, 041AF4, 041C00, 041E22, 041EC6, 041F92, 042588, 04312C, 043C92, 044F98, 044FD2, 045C80, 04A590, 05FB90, 05FBB6, 066620, 0666B6, 0666C8]	
211CA3	enemy+A3	[03EBF6, 03EC30, 0400C2, 040D0A, 040EC8, 041730, 041780, 0417D6, 041D14, 0420AC, 0423A0, 042504, 042DE0, 042E80, 042F9E, 0432C4, 0433D4]	
211CA4	enemy+A4	[00996E, 03E362, 03E5EC, 03EB7A, 03EBA0, 040024, 040A9C, 040B08, 040BA0, 040D58, 040E4A, 040EEA, 04184C, 041A92, 041B8E, 041CC2, 041D36, 041E78, 041F02, 0420F8, 0423BA, 04251C, 0426EA, 042F42, 043052, 04306C, 0430F2, 0431B6, 04327A, 0432F2, 043382, 043496, 04352C, 0435D2, 04A590, 04CA70, 04CACC, 05F260, 05F27C, 05F28C, 05FC36]	
211CA5	enemy+A5	[040A9E]	
211CA6	enemy+A6	[00996E, 03E362, 040EF4, 040FB2, 041856, 0418AA, 041A96, 041AC4, 041B62, 041B92, 041BD0, 041C6E, 041D40, 041E4A, 041E7C, 041E96, 041F06, 041F26, 041F62, 04A590]	
211CA7	enemy+A7	[041D54, 041DBA, 041DC2, 041DC6, 041F2C, 041FD2, 041FDE]	
211CA8	enemy+A8	[00996E, 03E362, 0406AC, 040730, 0407D4, 0408C6, 040B10, 040CCC, 040D26, 040D9A, 040DF4, 040F00, 040FBE, 0416E2, 04192A, 041AA8, 041BA4, 041BB4, 041D8A, 041E0E, 041F18, 04206E, 0420DE, 04231A, 04232E, 042342, 0427A4, 042D96, 042FCC, 04308C, 043152, 04325A, 043424, 0434B8, 04355E, 04A590, 04AABE, 04CA7A, 04CE1C]	
211CAA	enemy+AA	[00996E, 03E362, 040AB0, 044522, 044FAC, 04A590]	
211CAC	enemy+AC	[00996E, 03E35E, 04069C, 040734, 0407D8, 04082C, 0408CA, 040B14, 040CD6, 040DA4, 0416EC, 0417F8, 041862, 041934, 041AB2, 041BBE, 041C8E, 041D94, 041E18, 041FB0, 042064, 0420D4, 042324, 042338, 042530, 04254C, 0427AE, 042D9A, 042FD6, 04303A, 043096, 043112, 04315C, 04325E, 04342E, 0434C2, 043568, 04A58C, 04AAB4, 04AC6C, 04CA84, 04CAE2, 04CE12, 04E018, 04E064, 055EDA]	
211CAE	enemy+AE	[00996E, 03E35E, 03EDB6, 041C7A, 0423C4, 042F5A, 043076, 043102, 043392, 0434A0, 04353C, 04A58C, 05F58A, 05FB58, 05FB72, 05FB7C, 05FBA2]	
211CAF	enemy+AF	[044536]	
211CB0	enemy+B0	[00996E, 03E35E, 03EDBA, 04A58C]	
211CB2	enemy+B2	[00996E, 03E35E, 03EDBA, 04A58C]	
211CB4	enemy+B4	[00996E, 03E35E, 03EDBE, 04A58C]	
211CB6	enemy+B6	[00996E, 03E35E, 03EDBE, 04A58C]	
211CB8	enemy+B8	[00996E, 02BE64, 02C12E, 02C1DE, 02C544, 03E35E, 03E60E, 03E622, 03E62C, 03EEAC, 03F020, 03F174, 03F204, 03F244, 03F276, 03F2AC, 03F31C, 03F33C, 03F482, 03F4B4, 03F4EA, 03FAE2, 03FB1A, 03FB4C, 03FBA2, 03FBDA, 03FC4A, 03FC82, 03FCD8, 03FD10, 03FF6E, 03FFA6, 040272, 040C46, 040D74, 040DB6, 040FD4, 041884, 0418CE, 041A48, 041AE8, 041B44, 041BF4, 041C36, 041C9A, 041CAA, 041DD6, 041E56, 041EBA, 041F86, 041FEE, 042110, 042120, 0422D0, 0423DA, 042412, 04243C, 042702, 042712, 0427D4, 042EC6, 042F70, 042FE0, 04300C, 043080, 0430A0, 0430CC, 04310C, 043166, 043192, 0431CA, 0431DE, 04328E, 043348, 04339E, 043438, 0434AA, 0434CC, 043548, 043572, 0435E6, 043E42, 0444E6, 04466C, 044B6A, 044D06, 04515E, 045A1C, 045D80, 045DB8, 045E76, 0460D4, 0462C2, 04A58C, 04C698, 04CAD6, 04D856, 04E58E, 055D80, 05F338, 05F582, 05F6E4, 05FBAC]	
211CBA	enemy+BA	[00996E, 02BE64, 02C12E, 02C1DE, 02C544, 03E35E, 03E60E, 03E622, 03E62C, 03EEAC, 03F020, 03F174, 03F204, 03F276, 03F2AC, 03F31C, 03F33C, 03F4B4, 03F4EA, 03FB1A, 03FB4C, 03FBDA, 03FC82, 03FD10, 03FF6E, 03FFA6, 040272, 040C46, 040D74, 040DB6, 040FD4, 041884, 0418CE, 041A48, 041AE8, 041B44, 041BF4, 041C36, 041C9A, 041CAA, 041DD6, 041E56, 041EBA, 041F86, 041FEE, 042110, 042120, 0422D0, 0423DA, 042412, 04243C, 042702, 042712, 0427D4, 042EC6, 042F70, 042FE0, 04300C, 043080, 0430A0, 0430CC, 04310C, 043166, 043192, 0431CA, 0431DE, 04328E, 043348, 04339E, 043438, 0434AA, 0434CC, 043548, 043572, 0435E6, 043E42, 0444E6, 04466C, 044B6A, 044D06, 04515E, 045A1C, 045D80, 045DB8, 0460D4, 0462C2, 04A58C, 04C698, 04CAD6, 04D856, 04E58E, 055D80, 05F338, 05F582, 05F6E4, 05FBAC]	
211CBC	enemy+BC	[00996E, 02BE68, 02C54C, 03E35E, 03F028, 03F178, 03F20C, 03F236, 03F6B8, 03F6E0, 03F714, 03FA70, 03FAA4, 03FAEC, 03FB1E, 03FB54, 03FBAC, 03FBDE, 03FC54, 03FC86, 03FCE2, 03FD14, 03FF76, 03FFAE, 040C4A, 040D78, 040DBA, 040FD8, 041888, 0418D2, 041A4C, 041AEC, 041B48, 041C3A, 041C9E, 041CAE, 041DDA, 041E5A, 041EBE, 041F8A, 041FF2, 042114, 042124, 0422D4, 0423DE, 042416, 042440, 042706, 042716, 0427D8, 042ECA, 042F74, 042FE4, 043010, 043084, 0430A4, 0430D0, 04311C, 043124, 04316A, 043196, 0431CE, 0431E2, 043292, 04334C, 0433A2, 04343C, 0434AE, 0434D0, 04354C, 043576, 0435EA, 043CBE, 044B72, 044D0E, 044E90, 0460DC, 0462CA, 04A58C, 04C69E, 04E594, 05F33E, 05F586, 05F6E8, 05FBB0]	
211CBE	enemy+BE	[00996E, 02BE68, 02C54C, 03E35E, 03F028, 03F178, 03F20C, 03F236, 03F6E0, 03F714, 03FA70, 03FAA4, 03FB1E, 03FB54, 03FBDE, 03FC86, 03FD14, 03FF76, 03FFAE, 040C4A, 040D78, 040DBA, 040FD8, 041888, 0418D2, 041A4C, 041AEC, 041B48, 041BF8, 041C3A, 041C9E, 041CAE, 041DDA, 041E5A, 041EBE, 041F8A, 041FF2, 042114, 042124, 0422D4, 0423DE, 042416, 042440, 042706, 042716, 0427D8, 042ECA, 042F74, 042FE4, 043010, 043084, 0430A4, 0430D0, 04311C, 043124, 04316A, 043196, 0431CE, 0431E2, 043292, 04334C, 0433A2, 04343C, 0434AE, 0434D0, 04354C, 043576, 0435EA, 043CBE, 044B72, 044D0E, 044E90, 0460DC, 0462CA, 04A58C, 04C69E, 04E594, 05F33E, 05F586, 05F6E8, 05FBB0]	
211CC0	enemy+C0	[00996E, 03E35E, 043C08, 045C5E, 045C66, 04A58C]	
211CC2	enemy+C2	[00996E, 03E35E, 043C08, 045C5E, 045C66, 04A58C]	
211CC4	enemy+C4	[00996E, 03E35E, 04A58C]	
211CC5	enemy+C5	[03EEF4, 03FDC0, 03FFE8, 043B6E, 044978, 046148, 046152, 046198, 04635E, 046368]	
211CC6	enemy+C6	[00996E, 03E35E, 043BE6, 04432C, 044988, 044D00, 04A58C]	
211CC7	enemy+C7	[04022E]	
211CC8	enemy+C8	[00996E, 03E35E, 04A58C]	
211CCA	enemy+CA	[00996E, 03E35E, 04A58C]	
211CCC	enemy+CC	[00996E, 03E35A, 03EF98, 03F2A8, 03F304, 03F312, 03F326, 03F4E6, 03FB44, 04A588]	
211CCE	enemy+CE	[00996E, 03E35A, 03EF9C, 03F134, 03F3A8, 03F710, 03F800, 03F808, 03FAA0, 03FAC4, 03FAD0, 03FB48, 04A588]	
211CD0	enemy+D0	[00996E, 03E35A, 04A588]	
211CD1	enemy+D1	[03FF4C, 03FF54, 040034, 040BB0, 041CD2]	
211CD2	enemy+D2	[00996E, 03E35A, 03EF86, 04A588, 0666D8]	
211CD3	enemy+D3	[03EF8A, 0666D4]	
211CD4	enemy+D4	[00996E, 03E35A, 040308, 040382, 040980, 04A588]	
211CD6	enemy+D6	[00996E, 03E35A, 04174A, 04179A, 04189A, 041A86, 041B82, 041C4C, 042D66, 043022, 0430E2, 0431A8, 04A588]	
211CD8	enemy+D8	[00996E, 03E35A, 040B26, 04A588]	
211CDA	enemy+DA	[00996E, 03E35A, 040B38, 04A588, 051504]	
211CDC	enemy+DC	[00996E, 03E35A, 04A588, 05F066, 05F5E4, 05FB5E]	
211CDD	enemy+DD	[05F062, 05F5D8]	
211CDE	enemy+DE	[00996E, 03E35A, 04A588]	
211CE0	enemy+E0	[00996E, 03E35A, 04A588]	
211CE2	enemy+E2	[00996E, 03E35A, 04A588]	
211CE4	enemy+E4	[00996E, 03E35A, 04A588]	
211CE6	enemy+E6	[00996E, 00AF4A, 00B158, 00B1BA, 03E35A, 04A588]	
211CE8	enemy+E8	[00996E, 03E35A, 04A588]	
211CE9	enemy+E9	[0022E8, 00AEB2, 017606, 02BE4E, 02C282, 03E52A, 03EF2A, 03EF36, 0402E4, 04452C, 0445CC, 044FE2, 0451A4, 04528C, 0452FE, 045A6E, 045AAA, 045AF0, 05F6BC, 0666F8]	
211CEA	enemy+EA	[00996E, 00AE12, 00AE6E, 00AEA2, 03E35A, 045280, 04A588]	
211CEB	enemy+EB	[000C10, 000C26, 002278]	
211CEC	enemy+EC	[0077C8, 00996E, 00AF2C, 00AF64, 00B154, 00B26A]	
211CEE	enemy+EE	[0077C8, 00996E, 00AF2C, 00AF64, 00B154, 00B26A]	
211CF0	enemy+F0	[00996E]	
211CF2	enemy+F2	[00996E]	
211CF4	enemy+F4	[00996E]	
211CF6	enemy+F6	[00996E]	
211CF8	enemy+F8	[00996E]	
211CFA	enemy+FA	[00996E]	
211CFC	enemy+FC	[00996E]	
211CFE	enemy+FE	[00996E]	
211D00	enemy+ 0	[0077BA, 00996E, 00B2BA, 00B344, 00B350, 00B4E8, 01E6DA, 026A20, 03E31A, 03E376, 03E37C, 03E3F2, 03E520, 03EDAA, 03EE64, 03EF40, 03EFBA, 03EFC8, 03F00E, 03F01C, 03F068, 045BD4, 045BEE, 045BFA, 04A554, 04A5A4, 04A5AA, 04F0FA, 04F1DE, 04F1F6, 04F21E, 066218]	
